:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다",대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],25,Relation
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다",재무상태,is participated by,"['engagement', 'involvement', 'participation']",[],26,Relation
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다",영업,is participated by,"['engagement', 'involvement', 'participation']",[],27,Relation
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다",자산,is participated by,"['engagement', 'involvement', 'participation']",[],28,Relation
양 당사자,본 계약,체결 및 이행에 있어 협력한다,"['partner', 'work together', 'collaborate', 'coordinate', 'cooperate']",[],29,Relation
양 당사자,상호 선의와 신뢰,협력의 기반으로 삼는다,"['foundation', 'cornerstone', 'base', 'groundwork', 'support']",[],30,Relation
양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다,양 당사자,is participated by,"['engagement', 'involvement', 'participation']",[],31,Relation
양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다,본 계약,is participated by,"['engagement', 'involvement', 'participation']",[],32,Relation
본 계약,매매주식의 매매와 관련한 당사자 간의 모든 합의,포함하다,"['comprise', 'encompass', 'consist of', 'include', 'contain']",[],33,Relation
본 계약,이전의 모든 구두 또는 서면 합의,대체하다,"['stand in for', 'act as proxy', 'take over', 'replace', 'substitute']",[],34,Relation
이전의 모든 구두 또는 서면 합의,본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],35,Relation
본 계약이 매매주식의 매매와 관련한 모든 합의를 포함함,이전의 모든 구두 또는 서면 합의가 대체된다,결과로,"['result in', 'cause', 'lead to', 'produce', 'outcome of']",[],36,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,본 계약,is participated by,"['engagement', 'involvement', 'participation']",[],37,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,매매주식의 매매,is participated by,"['engagement', 'involvement', 'participation']",[],38,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,당사자,is participated by,"['engagement', 'involvement', 'participation']",[],39,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,본 계약,is participated by,"['engagement', 'involvement', 'participation']",[],40,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,이전의 모든 구두 합의,is participated by,"['engagement', 'involvement', 'participation']",[],41,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,이전의 모든 서면 합의,is participated by,"['engagement', 'involvement', 'participation']",[],42,Relation
매매주식의 총 매매가격,"금 일천억원(₩100,000,000,000)",정해진 금액이다,"['fixed amount', 'established figure', 'defined quantity', 'predetermined sum', 'set value']",[],43,Relation
주당 매매가격,"금 일만원(₩10,000)",정해진 금액이다,"['fixed amount', 'established figure', 'defined quantity', 'predetermined sum', 'set value']",[],44,Relation
매매주식의 총 매매가격은 금 일천억원으로 한다,주당 매매가격은 금 일만원으로 한다,동시에,"['synchronously', 'at once', 'together', 'concurrently', 'simultaneously']",[],45,Relation
매매주식의 총 매매가격은 금 일천억원으로 정해졌다.,매매주식,is participated by,"['engagement', 'involvement', 'participation']",[],46,Relation
매매주식의 총 매매가격은 금 일천억원으로 정해졌다.,총 매매가격,is participated by,"['engagement', 'involvement', 'participation']",[],47,Relation
매매주식의 총 매매가격은 금 일천억원으로 정해졌다.,금 일천억원,is participated by,"['engagement', 'involvement', 'participation']",[],48,Relation
주당 매매가격은 금 일만원으로 정해졌다.,주당 매매가격,is participated by,"['engagement', 'involvement', 'participation']",[],49,Relation
주당 매매가격은 금 일만원으로 정해졌다.,금 일만원,is participated by,"['engagement', 'involvement', 'participation']",[],50,Relation
진술과 보증,본 계약 체결일,기준일로 삼다,"['establish baseline', 'determine basis', 'use as reference', 'set as standard']",[],51,Relation
진술과 보증,거래종결일,기준일로 삼다,"['establish baseline', 'determine basis', 'use as reference', 'set as standard']",[],52,Relation
모든 진술과 보증은 본 계약 체결일을 기준으로 한다,모든 진술과 보증은 거래종결일을 기준으로 한다,이전,"['before', 'earlier than', 'prior to', 'preceding']",[],53,Relation
모든 진술과 보증은 본 계약 체결일을 기준으로 한다,모든 진술과 보증,is participated by,"['engagement', 'involvement', 'participation']",[],54,Relation
모든 진술과 보증은 본 계약 체결일을 기준으로 한다,본 계약 체결일,is participated by,"['engagement', 'involvement', 'participation']",[],55,Relation
모든 진술과 보증은 거래종결일을 기준으로 한다,모든 진술과 보증,is participated by,"['engagement', 'involvement', 'participation']",[],56,Relation
모든 진술과 보증은 거래종결일을 기준으로 한다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],57,Relation
각 당사자,제3자,비밀정보를 공개하지 않는다,"['confidentiality', 'nondisclosure', 'discretion', 'privacy', 'secrecy']",[],58,Relation
법령상 요구 또는 상대방의 서면 동의,비밀정보 공개 금지,비밀정보 공개의 예외 사유이다,"['exception', 'legal basis', 'justification', 'exemption reason']",[],59,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,예외로,"['exemption', 'exception', 'anomaly', 'exclusion', 'deviation']",[],60,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,각 당사자,is participated by,"['engagement', 'involvement', 'participation']",[],61,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,본 계약,is participated by,"['engagement', 'involvement', 'participation']",[],62,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,상대방의 비밀정보,is participated by,"['engagement', 'involvement', 'participation']",[],63,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,제3자,is participated by,"['engagement', 'involvement', 'participation']",[],64,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,법령,is participated by,"['engagement', 'involvement', 'participation']",[],65,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,상대방의 서면 동의,is participated by,"['engagement', 'involvement', 'participation']",[],66,Relation
매수인,추가 실사,요청할 수 있다,"['request', 'call for', 'ask', 'seek', 'demand']",[],67,Relation
추가 실사,거래종결 전,요청 시점,"['request moment', 'trigger instant', 'initiation time', 'time point']",[],68,Relation
매도인,매수인 추가 실사 요청,협조해야 한다,"['collaborate', 'support', 'coordinate', 'assist', 'cooperate']",[],69,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,매도인은 이에 성실히 협조해야 한다,이전에,"['before', 'earlier than', 'prior to', 'preceding']",[],70,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,매도인은 이에 성실히 협조해야 한다,때문에,"['cause', 'basis', 'reason', 'source', 'origin']",[],71,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,매수인,is participated by,"['engagement', 'involvement', 'participation']",[],72,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,추가 실사,is participated by,"['engagement', 'involvement', 'participation']",[],73,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,거래종결,is participated by,"['engagement', 'involvement', 'participation']",[],74,Relation
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],75,Relation
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다,매수인,is participated by,"['engagement', 'involvement', 'participation']",[],76,Relation
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다,추가 실사 요청,is participated by,"['engagement', 'involvement', 'participation']",[],77,Relation
매매대금,거래종결일에 전액 현금으로,지급된다,"['be distributed', 'allocation', 'be provided', 'be given', 'receive']",[],78,Relation
지급,매도인이 지정한 계좌로 송금하는 방식으로,이루어진다,"['constitute', 'be made up of', 'comprise', 'consist of', 'be composed of']",[],79,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다,지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],80,Relation
매매대금은 거래종결일에 전액 현금으로 지급된다,매매대금,is participated by,"['engagement', 'involvement', 'participation']",[],81,Relation
매매대금은 거래종결일에 전액 현금으로 지급된다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],82,Relation
지급은 매도인이 지정한 계좌로 송금하는 방식으로 이루어진다,지급,is participated by,"['engagement', 'involvement', 'participation']",[],83,Relation
지급은 매도인이 지정한 계좌로 송금하는 방식으로 이루어진다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],84,Relation
지급은 매도인이 지정한 계좌로 송금하는 방식으로 이루어진다,지정한 계좌,is participated by,"['engagement', 'involvement', 'participation']",[],85,Relation
계약의 해석에 대한 분쟁,대한민국 법률,해석 기준이 됨,"['provide foundation', 'serve as basis', 'establish standard', 'form criterion', 'act as reference']",[],86,Relation
본 계약의 해석에 대한 분쟁이 있을 경우,대한민국 법률에 따라 해석한다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],87,Relation
본 계약의 해석에 대한 분쟁이 있을 경우,대한민국 법률에 따라 해석한다,결과로,"['result in', 'cause', 'lead to', 'produce', 'outcome of']",[],88,Relation
대한민국 법률에 따라 본 계약의 해석에 대한 분쟁을 해석한다,대한민국 법률,is participated by,"['engagement', 'involvement', 'participation']",[],89,Relation
대한민국 법률에 따라 본 계약의 해석에 대한 분쟁을 해석한다,본 계약의 해석에 대한 분쟁,is participated by,"['engagement', 'involvement', 'participation']",[],90,Relation
매도인,완전한 소유권,이전한다,"['transfer', 'shift', 'relocate', 'move', 'transition']",[],91,Relation
완전한 소유권,매매주식,대상이다,"['concern', 'relate to', 'be subject to', 'pertain to']",[],92,Relation
완전한 소유권,거래종결일,이전 시점이다,"['earlier', 'before', 'antecedent to', 'prior to', 'precede']",[],93,Relation
완전한 소유권,매수인,이전 받는 자,"['inheritor', 'successor', 'recipient', 'beneficiary']",[],94,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,매매주식에 대한 완전한 소유권이 매수인에게 이전된다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],95,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],96,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],97,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,매매주식,is participated by,"['engagement', 'involvement', 'participation']",[],98,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,매수인,is participated by,"['engagement', 'involvement', 'participation']",[],99,Relation
매수인,매도인에게 경영 자문,요청할 수 있다,"['request', 'call for', 'ask', 'seek', 'demand']",[],100,Relation
요청,거래종결 후 6개월 내,기간 제한,"['temporal restriction', 'duration limit', 'period boundary', 'time constraint']",[],101,Relation
매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,거래종결이 이루어졌다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],102,Relation
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,매수인,is participated by,"['engagement', 'involvement', 'participation']",[],103,Relation
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,거래종결,is participated by,"['engagement', 'involvement', 'participation']",[],104,Relation
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,6개월,is participated by,"['engagement', 'involvement', 'participation']",[],105,Relation
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],106,Relation
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,경영 자문,is participated by,"['engagement', 'involvement', 'participation']",[],107,Relation
"운전자본, 순부채 등의 변동",제92조에 정한 바,따른다,"['adhere to', 'obey', 'conform to', 'comply with', 'follow']",[],108,Relation
매매대금 조정,"운전자본, 순부채 등의 변동",따른다,"['adhere to', 'obey', 'conform to', 'comply with', 'follow']",[],109,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 제92조에 정한 바에 따른다",제13조 (대금조정)이 규정된다,때문에,"['cause', 'basis', 'reason', 'source', 'origin']",[],110,Relation
운전자본과 순부채 등의 변동에 따라 매매대금이 조정된다.,운전자본,is participated by,"['engagement', 'involvement', 'participation']",[],111,Relation
운전자본과 순부채 등의 변동에 따라 매매대금이 조정된다.,순부채,is participated by,"['engagement', 'involvement', 'participation']",[],112,Relation
운전자본과 순부채 등의 변동에 따라 매매대금이 조정된다.,매매대금,is participated by,"['engagement', 'involvement', 'participation']",[],113,Relation
운전자본과 순부채 등의 변동에 따라 매매대금이 조정된다.,제92조,is participated by,"['engagement', 'involvement', 'participation']",[],114,Relation
매매주식,"담보권, 제한, 부담이 없는 상태",양도되어야 하는 상태,"['transferable condition', 'transferable', 'conveyable status', 'assignable']",[],115,Relation
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다","주식의 상태는 담보권, 제한, 부담이 없어야 한다",때문에,"['cause', 'basis', 'reason', 'source', 'origin']",[],116,Relation
"매매주식이 어떠한 담보권, 제한, 부담도 없는 상태로 양도되었다",매매주식,is participated by,"['engagement', 'involvement', 'participation']",[],117,Relation
"매매주식이 어떠한 담보권, 제한, 부담도 없는 상태로 양도되었다",담보권,is participated by,"['engagement', 'involvement', 'participation']",[],118,Relation
"매매주식이 어떠한 담보권, 제한, 부담도 없는 상태로 양도되었다",제한,is participated by,"['engagement', 'involvement', 'participation']",[],119,Relation
"매매주식이 어떠한 담보권, 제한, 부담도 없는 상태로 양도되었다",부담,is participated by,"['engagement', 'involvement', 'participation']",[],120,Relation
매수인,확인실사,수행할 수 있다,"['enable to', 'be capable of', 'have ability', 'can perform', 'be qualified to']",[],121,Relation
확인실사,대상회사,대상으로 한다,"['focus on', 'address', 'pertain to', 'aim at', 'target']",[],122,Relation
확인실사,회계,포함한다,"['comprise', 'encompass', 'contain', 'include']",[],123,Relation
확인실사,법무,포함한다,"['comprise', 'encompass', 'contain', 'include']",[],124,Relation
확인실사,세무,포함한다,"['comprise', 'encompass', 'contain', 'include']",[],125,Relation
확인실사,영업,포함한다,"['comprise', 'encompass', 'contain', 'include']",[],126,Relation
하자나 문제점,실사 과정,발견된다,"['found', 'revealed', 'detected', 'observed', 'identified']",[],127,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다,"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],128,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다,결과로,"['result in', 'cause', 'lead to', 'produce', 'outcome of']",[],129,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,매수인,is participated by,"['engagement', 'involvement', 'participation']",[],130,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],131,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,30영업일,is participated by,"['engagement', 'involvement', 'participation']",[],132,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],133,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,확인실사,is participated by,"['engagement', 'involvement', 'participation']",[],134,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",확인실사,is participated by,"['engagement', 'involvement', 'participation']",[],135,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",회계,is participated by,"['engagement', 'involvement', 'participation']",[],136,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",법무,is participated by,"['engagement', 'involvement', 'participation']",[],137,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",세무,is participated by,"['engagement', 'involvement', 'participation']",[],138,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",영업,is participated by,"['engagement', 'involvement', 'participation']",[],139,Relation
실사 과정에서 발견된 하자나 문제점은 문서화된다,실사 과정,is participated by,"['engagement', 'involvement', 'participation']",[],140,Relation
실사 과정에서 발견된 하자나 문제점은 문서화된다,하자,is participated by,"['engagement', 'involvement', 'participation']",[],141,Relation
실사 과정에서 발견된 하자나 문제점은 문서화된다,문제점,is participated by,"['engagement', 'involvement', 'participation']",[],142,Relation
실사 과정에서 발견된 하자나 문제점은 문서화된다,문서,is participated by,"['engagement', 'involvement', 'participation']",[],143,Relation
매도인,거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않음,경업금지 의무를 가진다,"['legal constraint', 'restriction', 'obligation', 'duty', 'non-compete']",[],144,Relation
거래종결일이 된다,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],145,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],146,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],147,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,3년,is participated by,"['engagement', 'involvement', 'participation']",[],148,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],149,Relation
대상회사의 핵심 임직원,거래종결 후 최소 1년간,근무를 유지하도록 노력한다,"['continue job', 'sustain work', 'preserve position', 'maintain employment', 'uphold duty']",[],150,Relation
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,대상회사의 핵심 임직원이 거래종결한다,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],151,Relation
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],152,Relation
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,핵심 임직원,is participated by,"['engagement', 'involvement', 'participation']",[],153,Relation
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,거래종결,is participated by,"['engagement', 'involvement', 'participation']",[],154,Relation
매도인,주요 고객과의 관계 유지,협조한다,"['collaborate', 'support', 'coordinate', 'assist', 'cooperate']",[],155,Relation
매도인은 주요 고객과의 관계를 원만히 유지하도록 적극 협조한다,매도인,is participated by,"['engagement', 'involvement', 'participation']",[],156,Relation
매도인은 주요 고객과의 관계를 원만히 유지하도록 적극 협조한다,주요 고객,is participated by,"['engagement', 'involvement', 'participation']",[],157,Relation
대상회사,라이선스,보유한,"['have', 'retain', 'possess', 'hold', 'own']",[],158,Relation
대상회사,허가,보유한,"['have', 'retain', 'possess', 'hold', 'own']",[],159,Relation
라이선스와 허가,거래종결 후,유효하게 유지되어야 한다,"['maintain validity', 'stay effective', 'continue applicability', 'remain valid']",[],160,Relation
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다,거래종결,이후,"['after', 'later than', 'succeeding', 'following', 'subsequent to']",[],161,Relation
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],162,Relation
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,라이선스,is participated by,"['engagement', 'involvement', 'participation']",[],163,Relation
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,허가,is participated by,"['engagement', 'involvement', 'participation']",[],164,Relation
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,거래종결,is participated by,"['engagement', 'involvement', 'participation']",[],165,Relation
대상회사의 모든 보험계약,거래종결일 현재,유효하다,"['be valid', 'apply', 'remain applicable', 'hold true', 'be effective']",[],166,Relation
대상회사의 모든 보험계약,적절한 보상한도,유지하고 있다,"['preserve', 'retain', 'keep up', 'maintain', 'sustain']",[],167,Relation
대상회사의 모든 보험계약은 거래종결일 현재 유효하다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],168,Relation
대상회사의 모든 보험계약은 거래종결일 현재 유효하다,모든 보험계약,is participated by,"['engagement', 'involvement', 'participation']",[],169,Relation
대상회사의 모든 보험계약은 거래종결일 현재 유효하다,거래종결일,is participated by,"['engagement', 'involvement', 'participation']",[],170,Relation
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],171,Relation
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다,모든 보험계약,is participated by,"['engagement', 'involvement', 'participation']",[],172,Relation
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다,적절한 보상한도,is participated by,"['engagement', 'involvement', 'participation']",[],173,Relation
대상회사,부동산,사용하는,"['utilize', 'operate', 'employ', 'apply', 'handle']",[],174,Relation
부동산의 임대차계약,정상적이며 유효하다,상태가,"['status', 'state', 'phase', 'situation', 'condition']",[],175,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],176,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다,모든 부동산,is participated by,"['engagement', 'involvement', 'participation']",[],177,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다,임대차계약,is participated by,"['engagement', 'involvement', 'participation']",[],178,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],179,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다,모든 부동산,is participated by,"['engagement', 'involvement', 'participation']",[],180,Relation
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다,임대차계약,is participated by,"['engagement', 'involvement', 'participation']",[],181,Relation
대상회사,사업 운영에 필요한 모든 지적재산권,보유하거나 사용할 권리를 가진다,"['possess authority', 'own permission', 'have rights', 'hold entitlement']",[],182,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다,대상회사,is participated by,"['engagement', 'involvement', 'participation']",[],183,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다,사업 운영,is participated by,"['engagement', 'involvement', 'participation']",[],184,Relation
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다,지적재산권,is participated by,"['engagement', 'involvement', 'participation']",[],185,Relation
당사자,본 계약상 권리의무를 제3자에게 양도,금지됨,"['disallowed', 'forbidden', 'prohibited', 'banned', 'restricted']",[],186,Relation
당사자,상대방의 사전 서면 동의,요구함,"['request', 'call for', 'seek', 'require', 'demand']",[],187,Relation
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,상대방의 사전 서면 동의를 받는 절차가 필요하다,때문에,"['cause', 'basis', 'reason', 'source', 'origin']",[],188,Relation
어느 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,어느 당사자,is participated by,"['engagement', 'involvement', 'participation']",[],189,Relation
